pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,sy_dist,disc_facility
"HD 219666 b","HD 219666",0.0635600000,0.0026500000,-0.0026500000,94.17190000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-283 b","TOI-283",0.1230000000,0.0040000000,-0.0040000000,82.70130000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-989 b","Kepler-989",0.0734000000,,,491.97800000,"Kepler"
"TOI-1758 b","TOI-1758",0.1414090000,0.0054240000,-0.0058630000,96.62150000,"Transiting Exoplanet Survey Satellite (TESS)"
"HATS-51 b","HATS-51",0.0463900000,0.0007700000,-0.0007700000,389.57000000,"HATSouth"
"HR 858 d","HR 858",0.1046000000,0.0014000000,-0.0014000000,31.96400000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1446 b","Kepler-1446",0.0140500000,0.0000700000,-0.0000700000,152.07500000,"Kepler"
"Kepler-956 b","Kepler-956",0.0601700000,0.0004500000,-0.0004500000,544.93900000,"Kepler"
"Kepler-102 c","Kepler-102",0.0670200000,0.0005900000,-0.0005900000,107.79600000,"Kepler"
"Wolf 327 b","Wolf 327",0.0100000000,0.0004000000,-0.0004000000,28.53210000,"Transiting Exoplanet Survey Satellite (TESS)"
"K2-414 b","K2-414",0.0487000000,0.0027000000,-0.0031000000,260.03600000,"K2"
"HATS-74 A b","HATS-74 A",0.0238400000,0.0001100000,-0.0001100000,299.38900000,"HATSouth"
"TOI-880 c","TOI-880",0.0635000000,0.0036000000,-0.0036000000,60.66790000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1278 b","TOI-1278",0.0950000000,0.0010000000,-0.0010000000,75.57590000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-95 b","WASP-95",0.0341600000,0.0008300000,-0.0008300000,137.54400000,"SuperWASP"
"WASP-97 b","WASP-97",0.0330300000,0.0005600000,-0.0005600000,151.06800000,"SuperWASP"
"TOI-2096 b","TOI-2096",0.0250000000,0.0010000000,-0.0010000000,48.48090000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-98 b","Kepler-98",0.0261400000,0.0001900000,-0.0001900000,350.31500000,"Kepler"
"Kepler-238 b","Kepler-238",0.0340000000,,,1798.75000000,"Kepler"
"Kepler-67 b","Kepler-67",0.1171000000,0.0015000000,-0.0015000000,1131.19000000,"Kepler"
"WASP-46 b","WASP-46",0.0233500000,0.0007200000,-0.0007200000,375.31000000,"SuperWASP"
"WASP-48 b","WASP-48",0.0344400000,0.0004500000,-0.0004500000,454.14400000,"SuperWASP"
"WASP-6 b","WASP-6",0.0421700000,0.0007900000,-0.0012000000,197.11900000,"SuperWASP"
"PDS 70 b","PDS 70",20.8000000000,0.6000000000,-0.7000000000,113.06400000,"Paranal Observatory"
"TYC 8998-760-1 b","TYC 8998-760-1",162.0000000000,,,94.61770000,"Paranal Observatory"
"TrES-5 b","TrES-5",0.0245900000,0.0007000000,-0.0007000000,360.31300000,"TrES"
"WASP-114 b","WASP-114",0.0285100000,0.0003900000,-0.0003900000,523.33700000,"SuperWASP-North"
"TOI-2094 b","TOI-2094",0.1360000000,0.0110000000,-0.0110000000,50.02480000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 114386 c","HD 114386",1.0500000000,0.0400000000,-0.0400000000,27.92430000,"Las Campanas Observatory"
"TOI-1442 b","TOI-1442",0.0071000000,0.0002000000,-0.0002000000,41.16590000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-25 b","WASP-25",0.0473000000,0.0004000000,-0.0004000000,211.41600000,"SuperWASP"
"TOI-6692 b","TOI-6692",0.5120000000,0.0140000000,-0.0120000000,312.90300000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-700 c","TOI-700",0.0929000000,0.0015000000,-0.0015000000,31.12650000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-44 b","WASP-44",0.0345300000,0.0006500000,-0.0006500000,364.51200000,"SuperWASP"
"Kepler-1542 d","Kepler-1542",0.0629000000,0.0004500000,-0.0004500000,399.11400000,"Kepler"
"K2-316 c","K2-316",0.0582000000,0.0081000000,-0.0122000000,112.48600000,"K2"
"TOI-1295 b","TOI-1295",0.0470000000,0.0020000000,-0.0020000000,388.22700000,"Transiting Exoplanet Survey Satellite (TESS)"
"K2-115 b","K2-115",0.1415000000,0.0020000000,-0.0024000000,413.59100000,"K2"
"LP 890-9 b","LP 890-9",0.0187500000,0.0001000000,-0.0001000000,32.42980000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1764 b","Kepler-1764",0.3512000000,,,1542.48000000,"Kepler"
"Kepler-1269 b","Kepler-1269",0.2361100000,0.0039100000,-0.0039100000,1097.23000000,"Kepler"
"Kepler-681 b","Kepler-681",0.1635000000,,,686.92300000,"Kepler"
"TOI-4641 b","TOI-4641",0.1730000000,0.0150000000,-0.0150000000,86.35010000,"Transiting Exoplanet Survey Satellite (TESS)"
"XO-1 b","XO-1",0.0488000000,0.0005000000,-0.0005000000,163.55300000,"XO"
"WASP-190 b","WASP-190",0.0663000000,0.0008000000,-0.0008000000,542.25100000,"WASP-South"
"TOI-480 b","TOI-480",0.0770000000,0.0010000000,-0.0010000000,54.53060000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 200964 c","HD 200964",1.9600000000,0.1000000000,-0.1000000000,72.59220000,"Lick Observatory"
"Kepler-1315 b","Kepler-1315",0.0161700000,0.0000900000,-0.0000900000,480.86900000,"Kepler"
"K2-239 d","K2-239",0.0685000000,0.0012000000,-0.0012000000,31.08490000,"K2"
"Kepler-880 c","Kepler-880",0.1216000000,,,601.32400000,"Kepler"
"K2-192 b","K2-192",0.0490000000,0.0003000000,-0.0003000000,221.75300000,"K2"
"TRAPPIST-1 d","TRAPPIST-1",0.0222700000,0.0001900000,-0.0001900000,12.42988881,"La Silla Observatory"
"TOI-4602.01","TOI-4602",0.0509971200,,,63.06370000,"Transiting Exoplanet Survey Satellite (TESS)"
"HATS-26 b","HATS-26",0.0473500000,0.0013300000,-0.0006800000,861.84300000,"HATSouth"
"HD 23472 f","HD 23472",0.0906000000,0.0014000000,-0.0014000000,39.03410000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-186 b","WASP-186",0.0600000000,0.0012000000,-0.0013000000,278.51400000,"SuperWASP"
"HD 95338 b","HD 95338",0.2620000000,0.0020000000,-0.0020000000,36.99410000,"Las Campanas Observatory"
"TOI-261.01","TOI-261",0.0347921890,,,114.49500000,"Transiting Exoplanet Survey Satellite (TESS)"
"HIP 29442 c","TOI-469",0.0451800000,0.0008200000,-0.0008200000,68.19200000,"Paranal Observatory"
"K2-117 c","K2-117",0.0492000000,0.0003000000,-0.0003000000,101.63200000,"K2"
"HD 18742 b","HD 18742",1.8200000000,0.1400000000,-0.1400000000,162.68500000,"W. M. Keck Observatory"
"Kepler-873 b","Kepler-873",0.1542000000,,,1182.22000000,"Kepler"
"TOI-3837 b","TOI-3837",0.0990000000,0.0060000000,-0.0050000000,311.70500000,"Transiting Exoplanet Survey Satellite (TESS)"
"K2-136 b","K2-136",0.0707000000,0.0012000000,-0.0012000000,59.24740000,"K2"
"HAT-P-51 b","HAT-P-51",0.0504200000,0.0006800000,-0.0006500000,440.08900000,"HATNet"
"Kepler-1297 b","Kepler-1297",0.0283000000,,,1439.47000000,"Kepler"
"Kepler-80 f","Kepler-80",0.0175000000,0.0002000000,-0.0002000000,369.45100000,"Kepler"
"Kepler-113 c","Kepler-113",0.0779600000,0.0007700000,-0.0007700000,262.35100000,"Kepler"
"WASP-8 c","WASP-8",5.2800000000,0.6300000000,-0.3400000000,89.96060000,"SuperWASP"
"Wendelstein-1 b","Wendelstein-1",0.0282000000,0.0015000000,-0.0015000000,305.30000000,"Haleakala Observatory"
"HATS-17 b","HATS-17",0.1308000000,0.0012000000,-0.0012000000,400.33100000,"HATSouth"
"TOI-3894 b","TOI-3894",0.0535400000,0.0006100000,-0.0008500000,417.36500000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1016 b","Kepler-1016",0.0304400000,0.0003300000,-0.0003300000,1402.82000000,"Kepler"
"WASP-68 b","WASP-68",0.0620600000,0.0004500000,-0.0004000000,226.39900000,"SuperWASP"
"HAT-P-56 b","HAT-P-56",0.0423000000,0.0003900000,-0.0003900000,320.63900000,"HATNet"
"TOI-6716 b","TOI-6716",0.0319000000,0.0031000000,-0.0031000000,18.88730000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 191939 f","HD 191939",3.7100000000,0.1300000000,-0.1300000000,53.60890000,"W. M. Keck Observatory"
"HD 235088 b","HD 235088",0.0706000000,0.0005400000,-0.0005500000,41.17060000,"Transiting Exoplanet Survey Satellite (TESS)"
"HIP 55507 b","HIP 55507",5.0620000000,0.5960000000,-0.4670000000,25.48930000,"Multiple Observatories"
"WASP-79 b","WASP-79",0.0519000000,0.0008000000,-0.0008000000,246.69000000,"SuperWASP"
"HD 77946 b","HD 77946",0.0730000000,0.0010000000,-0.0100000000,99.45100000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1136 d","TOI-1136",0.1062000000,0.0008000000,-0.0008000000,84.53620000,"Transiting Exoplanet Survey Satellite (TESS)"
"OGLE-2019-BLG-0299L b","OGLE-2019-BLG-0299L",2.8000000000,0.5800000000,-0.8900000000,5830.00000000,"OGLE"
"TOI-199 c","TOI-199",0.8070000000,0.0030000000,-0.0030000000,102.27000000,"Multiple Observatories"
"Kepler-1651 b","Kepler-1651",0.0692000000,,,66.40740000,"Kepler"
"Kepler-1354 b","Kepler-1354",0.3521000000,,,1119.45000000,"Kepler"
"HD 100546 b","HD 100546",53.0000000000,2.0000000000,-2.0000000000,109.67700000,"Paranal Observatory"
"HD 158996 b","HD 158996",2.1000000000,0.2000000000,-0.2000000000,283.65900000,"Bohyunsan Optical Astronomical Observatory"
"Kepler-610 b","Kepler-610",0.0719000000,,,845.82400000,"Kepler"
"Kepler-1053 b","Kepler-1053",0.0315000000,,,151.12900000,"Kepler"
"Kepler-1932 b","Kepler-1932",0.0123000000,0.0000900000,-0.0000900000,713.73300000,"Kepler"
"Kepler-340 c","Kepler-340",0.1780000000,,,808.76200000,"Kepler"
"Kepler-940 b","Kepler-940",0.3059000000,,,1260.78000000,"Kepler"
"Kepler-524 c","Kepler-524",0.0304600000,0.0002300000,-0.0002300000,1058.24000000,"Kepler"
"Kepler-534 c","Kepler-534",0.0761000000,,,570.65900000,"Kepler"
"Kepler-647 b","Kepler-647",0.1223700000,0.0009100000,-0.0009100000,1087.87000000,"Kepler"
"GJ 317 c","GJ 317",5.0400000000,0.1000000000,-0.1000000000,15.19680000,"W. M. Keck Observatory"
"Kepler-130 b","Kepler-130",0.0790000000,,,316.66300000,"Kepler"
"Kepler-1955 b","Kepler-1955",0.1195900000,0.0011400000,-0.0011400000,449.35100000,"Kepler"
"K2-154 b","K2-154",0.0405000000,0.0003000000,-0.0003000000,129.35600000,"K2"
"Kepler-1869 c","Kepler-1869",0.0280000000,,,113.02500000,"Kepler"
"Kepler-537 b","Kepler-537",0.0431700000,0.0003800000,-0.0003800000,439.40000000,"Kepler"
"Kepler-1546 b","Kepler-1546",0.1366000000,,,931.95600000,"Kepler"
"HD 106515 A b","HD 106515 A",4.4800000000,0.0500000000,-0.0500000000,34.09150000,"La Silla Observatory"
"Kepler-1030 b","Kepler-1030",0.1338000000,,,758.70200000,"Kepler"
"TOI-125 d","TOI-125",0.1370000000,0.0022000000,-0.0022000000,111.05900000,"Transiting Exoplanet Survey Satellite (TESS)"
"HATS-13 b","HATS-13",0.0405700000,0.0004100000,-0.0004100000,421.85500000,"HATSouth"
"WASP-47 e","WASP-47",0.0167300000,0.0005300000,-0.0005300000,264.78000000,"K2"
"K2-28 b","K2-28",0.0214000000,0.0013000000,-0.0013000000,62.99690000,"K2"
"HD 155918 b","HD 155918",0.0300000000,0.0010000000,-0.0010000000,27.56100000,"Multiple Observatories"
"Kepler-1866 b","Kepler-1866",0.1016000000,,,976.73700000,"Kepler"
"TOI-2274 b","TOI-2274",0.0500000000,0.0061000000,-0.0066000000,48.87600000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1751 b","TOI-1751",0.2150000000,0.0040000000,-0.0040000000,113.33500000,"Transiting Exoplanet Survey Satellite (TESS)"
"HATS-67 b","HATS-67",0.0303200000,0.0001500000,-0.0001500000,960.10900000,"HATSouth"
"TOI-4145 A b","TOI-4145 A",0.0482300000,0.0007500000,-0.0007900000,205.38700000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1180 b","TOI-1180",0.0807990000,0.0032110000,-0.0034820000,72.02380000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-178 b","WASP-178",0.0558000000,0.0010000000,-0.0010000000,427.67800000,"WASP-South"
"HD 25463 b","HD 25463",0.0760000000,0.0010000000,-0.0010000000,45.61810000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-1990 b","Kepler-1990",0.0286000000,,,392.73900000,"Kepler"
"Kepler-633 c","Kepler-633",0.1624600000,0.0011300000,-0.0011300000,680.54000000,"Kepler"
"KMT-2021-BLG-0240L b","KMT-2021-BLG-0240L",2.8000000000,3.3000000000,-2.1000000000,6600.00000000,"KMTNet"
"Kepler-397 c","Kepler-397",0.4800000000,,,969.00000000,"Kepler"
"Kepler-781 b","Kepler-781",0.1019000000,,,1064.47000000,"Kepler"
"Kepler-1021 b","Kepler-1021",0.1034000000,,,810.08200000,"Kepler"
"TOI-5592 b","TOI-5592",0.0393500000,0.0007400000,-0.0008200000,597.02600000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1338 c","TOI-1338 A",0.7940000000,0.0160000000,-0.0160000000,399.01700000,"Multiple Observatories"
"K2-232 b","K2-232",0.1035600000,0.0008100000,-0.0007700000,130.72000000,"K2"
"TRAPPIST-1 c","TRAPPIST-1",0.0158000000,0.0001300000,-0.0001300000,12.42988881,"La Silla Observatory"
"Kepler-1952 b","Kepler-1952",0.1724000000,,,852.06200000,"Kepler"
"Kepler-216 c","Kepler-216",0.1360000000,,,1187.47000000,"Kepler"
"HD 153950 b","HD 153950",1.2800000000,0.0200000000,-0.0200000000,48.45490000,"La Silla Observatory"
"Kepler-1431 b","Kepler-1431",0.0648000000,,,1623.24000000,"Kepler"
"GJ 806 c","GJ 806",0.0523000000,0.0011000000,-0.0011000000,12.04450000,"Multiple Observatories"
"WASP-42 b","WASP-42",0.0561000000,0.0012000000,-0.0012000000,177.29100000,"SuperWASP"
"TOI-1775 b","TOI-1775",0.0800000000,0.0020000000,-0.0020000000,149.23400000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-2796 b","TOI-2796",0.0569000000,0.0010000000,-0.0011000000,350.34300000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 28109 b","HD 28109",0.1357000000,0.0034000000,-0.0034000000,139.61100000,"Transiting Exoplanet Survey Satellite (TESS)"
"GJ 849 b","GJ 849",2.3200000000,0.1100000000,-0.1300000000,8.80058000,"W. M. Keck Observatory"
"Kepler-347 b","Kepler-347",0.1100000000,,,1298.88000000,"Kepler"
"HATS-31 b","HATS-31",0.0478000000,0.0012000000,-0.0012000000,773.97400000,"HATSouth"
"TOI-2427 b","TOI-2427",0.0202000000,0.0002000000,-0.0002000000,28.51470000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 110067 d","HD 110067",0.1362000000,0.0017000000,-0.0017000000,32.15850000,"Multiple Observatories"
"Kepler-1514 c","Kepler-1514",0.0997000000,0.0018000000,-0.0018000000,397.29200000,"Kepler"
"Kepler-68 e","Kepler-68",4.6000000000,0.3200000000,-0.1600000000,144.16600000,"Roque de los Muchachos Observatory"
"TOI-332 b","TOI-332",0.0159000000,0.0001000000,-0.0001000000,222.85200000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-880.02","TOI-880",0.0349000000,0.0019000000,-0.0019000000,60.66790000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-123 b","WASP-123",0.0426300000,0.0007400000,-0.0007400000,197.99600000,"SuperWASP"
"EPIC 246851721 b","EPIC 246851721",0.0722900000,0.0007400000,-0.0007500000,372.63200000,"K2"
"HD 80653 b","HD 80653",0.0166100000,0.0001900000,-0.0001900000,109.86000000,"K2"
"TOI-6130 b","TOI-6130",0.0360000000,0.0020000000,-0.0020000000,220.88200000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 15337 b","HD 15337",0.0524500000,0.0008500000,-0.0007200000,44.81550000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-396 b","Kepler-396",0.2406700000,0.0010000000,-0.0010000000,223.75700000,"Kepler"
"KMT-2019-BLG-1367L b","KMT-2019-BLG-1367L",1.7000000000,0.5000000000,-0.5600000000,4670.00000000,"KMTNet"
"CoRoT-7 b","CoRoT-7",0.0170160000,0.0001700000,-0.0000360000,159.90600000,"CoRoT"
"K2-34 b","K2-34",0.0442000000,0.0020000000,-0.0020000000,348.64600000,"K2"
"TOI-1422 c","TOI-1422",0.2050000000,0.0050000000,-0.0050000000,155.14100000,"Roque de los Muchachos Observatory"
"TOI-1683.01","TOI-1683",0.0365075930,,,51.18840000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-5143 c","TOI-5143",0.0560200000,0.0008200000,-0.0007900000,181.38000000,"Transiting Exoplanet Survey Satellite (TESS)"
"NGTS-25 b","NGTS-25",0.0388000000,0.0014000000,-0.0020000000,521.23300000,"Next-Generation Transit Survey (NGTS)"
"HD 34445 f","HD 34445",1.5430000000,0.0160000000,-0.0160000000,46.09070000,"Multiple Observatories"
"TOI-5726.01","TOI-5726",0.0621860000,0.0024540000,-0.0026680000,108.84800000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1260 b","TOI-1260",0.0367000000,0.0011000000,-0.0011000000,73.59770000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-184 b","WASP-184",0.0627000000,0.0012000000,-0.0012000000,663.23100000,"WASP-South"
"TOI-3976 A b","TOI-3976 A",0.0743000000,0.0013000000,-0.0014000000,516.08700000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 156846 b","HD 156846",1.1200000000,0.0200000000,-0.0200000000,47.73320000,"La Silla Observatory"
"Kepler-399 c","Kepler-399",0.1550000000,,,740.53700000,"Kepler"
"Kepler-1802 b","Kepler-1802",0.0662000000,,,636.69400000,"Kepler"
"TOI-431 c","TOI-431",0.0520000000,0.0010000000,-0.0010000000,32.56860000,"La Silla Observatory"
"TOI-451 c","TOI-451",0.0795000000,0.0050000000,-0.0050000000,123.73900000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-451 d","TOI-451",0.1168000000,0.0072000000,-0.0074000000,123.73900000,"Transiting Exoplanet Survey Satellite (TESS)"
"PDS 70 c","PDS 70",34.3000000000,2.2000000000,-1.8000000000,113.06400000,"European Southern Observatory"
"WASP-171 b","WASP-171",0.0504000000,0.0008300000,-0.0008300000,757.84000000,"WASP-South"
"HATS-42 b","HATS-42",0.0368900000,0.0006500000,-0.0006500000,800.37700000,"HATSouth"
"WASP-151 b","WASP-151",0.0550000000,0.0008400000,-0.0008400000,453.09900000,"SuperWASP-South"
"HD 63433 d","HD 63433",0.0503000000,0.0025000000,-0.0027000000,22.40350000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 35843 b","HD 35843",0.0880000000,0.0020000000,-0.0020000000,69.60260000,"Paranal Observatory"
"WASP-130 b","WASP-130",0.1012000000,0.0014000000,-0.0014000000,172.25600000,"SuperWASP-South"
"Kepler-1099 b","Kepler-1099",0.0337000000,,,1022.80000000,"Kepler"
"Kepler-289 b","Kepler-289",0.2118300000,0.0015400000,-0.0015400000,704.43800000,"Kepler"
"TOI-277 b","TOI-277",0.0269000000,0.0011000000,-0.0011000000,64.66920000,"Transiting Exoplanet Survey Satellite (TESS)"
"KOI-94 c","KOI-94",0.1013000000,0.0013000000,-0.0013000000,477.05200000,"Kepler"
"TOI-2986 b","TOI-2986",0.0448900000,0.0009600000,-0.0008800000,563.14900000,"Transiting Exoplanet Survey Satellite (TESS)"
"mu2 Sco b","mu2 Sco",242.4000000000,114.5000000000,-52.1000000000,,"Paranal Observatory"
"Kepler-1863 b","Kepler-1863",0.2367800000,0.0015800000,-0.0015800000,865.54600000,"Kepler"
"KMT-2025-BLG-1616L b","KMT-2025-BLG-1616L",1.6000000000,0.2000000000,-0.3000000000,7500.00000000,"KMTNet"
"KOINTREAU-1 b","XEST 17-036",690.0000000000,10.0000000000,-10.0000000000,158.61800000,"W. M. Keck Observatory"
"WASP-29 b","WASP-29",0.0457000000,0.0006000000,-0.0006000000,87.59530000,"SuperWASP"
"HD 221416 b","HD 221416",0.1228000000,0.0025000000,-0.0026000000,95.54830000,"Transiting Exoplanet Survey Satellite (TESS)"
"HIP 8152 b","HIP 8152",0.0930000000,0.0020000000,-0.0020000000,101.69400000,"Transiting Exoplanet Survey Satellite (TESS)"
"XO-2 S b","XO-2 S",0.1300000000,0.0000000000,0.0000000000,151.39800000,"Roque de los Muchachos Observatory"
"Kepler-475 b","Kepler-475",0.0398900000,0.0002000000,-0.0002000000,280.06900000,"Kepler"
"Kepler-1836 b","Kepler-1836",0.0602000000,,,1472.62000000,"Kepler"
"Kepler-896 c","Kepler-896",0.1792000000,,,2334.93000000,"Kepler"
"Barnard e","Barnard's star",0.0381000000,0.0005000000,-0.0005000000,1.82655000,"Gemini Observatory"
"Kepler-385 b","Kepler-385",0.0970000000,,,1432.61000000,"Kepler"
"Kepler-691 b","Kepler-691",0.0649000000,,,279.11500000,"Kepler"
"Kepler-20 g","Kepler-20",0.2055000000,0.0022000000,-0.0021000000,282.56300000,"Multiple Observatories"
"Kepler-332 b","Kepler-332",0.0700000000,,,344.19000000,"Kepler"
"Kepler-1041 b","Kepler-1041",0.1688000000,,,1485.82000000,"Kepler"
"Kepler-1578 b","Kepler-1578",0.0252000000,,,1064.05000000,"Kepler"
"Kepler-1966 b","Kepler-1966",0.0763000000,,,484.60100000,"Kepler"
"Kepler-1987 d","Kepler-1987",0.0571000000,,,595.68300000,"Kepler"
"Kepler-819 b","Kepler-819",0.1894000000,,,664.30600000,"Kepler"
"Kepler-887 c","Kepler-887",0.0801000000,0.0007200000,-0.0007200000,886.58800000,"Kepler"
"Kepler-306 d","Kepler-306",0.1200000000,,,775.67900000,"Kepler"
"Kepler-177 c","Kepler-177",0.2565500000,0.0021800000,-0.0021800000,1435.44000000,"Kepler"
"Kepler-635 b","Kepler-635",0.1833200000,0.0010700000,-0.0010700000,1141.08000000,"Kepler"
"Kepler-1083 b","Kepler-1083",0.1899000000,,,902.63300000,"Kepler"
"Kepler-79 d","Kepler-79",0.2870000000,0.0040000000,-0.0040000000,1020.72000000,"Kepler"
"Kepler-195 c","Kepler-195",0.1970000000,,,652.05100000,"Kepler"
"Kepler-1661 b","Kepler-1661",0.6330000000,0.0050000000,-0.0050000000,410.60700000,"Kepler"
"HATS-25 b","HATS-25",0.0516300000,0.0006000000,-0.0006000000,471.15800000,"HATSouth"
"TOI-836 b","TOI-836",0.0422000000,0.0009300000,-0.0009300000,27.50240000,"Transiting Exoplanet Survey Satellite (TESS)"
"Proxima Cen b","Proxima Cen",0.0484800000,0.0002900000,-0.0002900000,1.30119000,"European Southern Observatory"
"K2-413 b","K2-413",0.0117000000,0.0009000000,-0.0012000000,285.16200000,"K2"
"Kepler-212 b","Kepler-212",0.1330000000,,,687.19400000,"Kepler"
"Kepler-195 b","Kepler-195",0.0770000000,,,652.05100000,"Kepler"
"K2-83 c","K2-83",0.0713100000,0.0009600000,-0.0009600000,125.52900000,"K2"
"Kepler-24 d","Kepler-24",0.0510000000,,,1156.81000000,"Kepler"
"Kepler-15 b","Kepler-15",0.0571400000,0.0008600000,-0.0009300000,739.41200000,"Kepler"
"Kepler-83 d","Kepler-83",0.0510000000,,,400.40900000,"Kepler"
"Kepler-143 c","Kepler-143",0.1810000000,,,809.46700000,"Kepler"
"Kepler-1116 b","Kepler-1116",0.2330000000,,,1008.57000000,"Kepler"
"HD 141399 d","HD 141399",2.0900000000,0.0600000000,-0.0600000000,37.01690000,"Multiple Observatories"
"NGTS-17 b","NGTS-17",0.0391000000,0.0043000000,-0.0043000000,1040.28000000,"Next-Generation Transit Survey (NGTS)"
